FeatureID,mzmed,rtmed,Polarity,L1_mean,L2_mean,L3_mean,L4_mean,L5_mean,L6_mean,L7_mean,L8_mean,L9_mean,NL1_mean,NL10_mean,NL11_mean,NL2_mean,NL3_mean,NL4_mean,NL5_mean,NL6_mean,NL7_mean,NL8_mean,NL9_mean
7101,764.572013,13.48,Positive,48262,51980,57899,49851,45350,48239,56024,55065,55046,41094,50266,54532,53697,45579,52799,51678,49388,62310,42884,53041
7102,764.595262,9.82,Positive,252779,240532,320354,321952,213058,181830,221447,227391,304394,93523,0,166900,227216,48452,120577,153825,0,144226,0,69068
7103,764.60076,9.18,Positive,0,0,0,0,0,0,0,0,0,148282,123199,0,0,149686,0,0,142419,0,0,0
7107,764.672435,20.44,Positive,4359,7927,7313,5780,7465,5514,0,6286,3799,4352,4281,0,0,4462,5298,5234,5118,0,4067,3980
7108,764.674131,14.41,Positive,598695,1424294,0,405524,1784475,0,0,559975,294896,0,83540,359115,807215,30661,333708,234856,84331,0,82915,0
7109,764.676091,15.13,Positive,5109202,12075637,15535715,2418545,10734640,4742187,15746735,2396951,1412406,239213,157451,676259,2052151,82729,623183,430313,144015,623710,154353,175004
7110,764.845577,17.99,Positive,6960,0,0,6583,0,0,0,5893,0,0,0,0,0,0,6753,0,0,0,6502,0
7111,765.045736,8.2,Positive,0,3596,0,9780,6195,7731,0,0,0,9597,0,15058,22835,0,10922,3906,4058,9026,3438,5236
7112,765.102778,9.19,Positive,79475,81516,67998,97790,73229,73614,69448,65020,58097,89383,129632,73885,88697,120456,99144,100856,112498,67550,95113,76421
7113,765.305181,15.71,Positive,25856,61427,65668,13455,49976,21078,65717,13286,10912,0,0,0,6157,0,0,0,0,0,0,0
7114,765.426113,12.34,Positive,6755,6654,4201,5274,0,0,3878,4852,6042,4191,0,0,6595,6013,5344,0,0,0,0,3776
7115,765.456696,1.05,Positive,58148,60904,44671,57459,37274,40553,45349,51650,65250,31319,34838,48191,0,31897,45742,0,34214,45906,55305,38119
7116,765.470349,12.57,Positive,58753,42677,29851,34045,21726,24790,25083,34036,32660,40211,20363,18836,48418,36856,50761,33782,19295,18499,19166,18321
7117,765.470434,11.61,Positive,13678,12735,9129,16035,11176,12806,14020,0,17562,0,15393,14692,17728,19003,0,0,13801,13425,14058,13563
7118,765.477914,10.05,Positive,7631,9470,11126,5815,6929,4733,8648,0,9938,0,0,3849,3650,0,3995,0,0,3738,0,0
7120,765.523204,13.21,Positive,4000,4191,7686,0,0,3816,5559,3443,0,0,0,4542,8486,0,4730,7466,0,0,0,0
