FeatureID,mzmed,rtmed,Polarity,L1_mean,L2_mean,L3_mean,L4_mean,L5_mean,L6_mean,L7_mean,L8_mean,L9_mean,NL1_mean,NL2_mean,NL3_mean,NL4_mean,NL5_mean,NL6_mean,NL7_mean,NL8_mean,NL9_mean,NL10_mean,NL11_mean
640,914.810007,16.6019,Positive,0,0,0,0,0,0,0,0,0,6442,2271,2103,0,0,2029,0,0,5129,2707,2529
506,914.814774,16.83083333,Positive,3578,4650,3566,4239,11221,4577,11315,11031,9123,70730,12721,10970,7476,11893,8795,5385,8034,38008,18014,14393
514,915.817679,16.818,Positive,3542,4367,2668,0,0,4702,9998,9627,0,0,0,0,0,0,0,0,0,0,0,0
113,916.830073,16.958,Positive,9711,18352,13225,17007,46158,18871,48727,42389,32987,126428,24821,18595,17025,20721,14879,8746,13090,65351,38861,29011
645,918.753863,15.65955833,Positive,0,0,0,0,0,0,0,0,0,20607,5037,3614,0,0,2150,0,0,13499,5553,4232
112,918.844486,17.07175,Positive,4986,11174,6893,6872,28985,10095,47041,27023,18913,97342,20594,14369,8648,19542,10885,8370,9137,48176,25947,19266
660,919.769086,16.82916667,Positive,0,0,0,0,0,0,0,0,0,3356,0,0,0,0,0,0,0,2294,0,0
508,920.769134,16.143775,Positive,3081,3772,2647,3556,12152,3793,9464,8811,10377,136895,23860,22705,14861,13818,11731,7907,8776,58852,41866,20485
613,920.769755,15.91593333,Positive,0,0,0,0,2340,0,0,2005,2146,32670,4014,3715,2526,2686,2351,0,0,14941,7289,3402
111,921.772767,16.10796667,Positive,2458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,921.784779,16.96466667,Positive,0,0,0,0,2977,0,3110,2863,2282,4950,0,0,0,0,0,0,0,3735,2181,2149
110,921.862612,17.16958333,Positive,0,3133,0,2106,6243,0,8875,3589,3973,16417,3423,2788,0,2673,2215,0,0,8853,4936,3469
604,922.779815,15.62188333,Positive,0,4205,0,0,0,0,0,0,0,15119,5345,4740,3843,3033,6952,2379,4200,14643,8795,4506
664,923.775172,15.65638333,Positive,0,0,0,0,0,0,0,0,0,5659,2495,2174,0,0,0,0,2295,7137,3236,0
534,924.796216,16.13534167,Positive,3102,4098,3084,3636,3437,0,7622,7141,4191,30291,15925,15171,13150,10731,14327,8465,14670,30620,22492,13915
806,925.724806,15.95585,Positive,0,0,0,0,2285,0,0,0,2175,4914,2658,0,0,0,0,0,0,4418,3291,0
539,925.792272,16.126325,Positive,0,0,0,0,2607,0,3360,2664,3421,12149,6580,6105,5414,4561,7227,3704,6876,16310,10318,7557
606,926.728857,16.11635,Positive,0,0,0,0,2295,0,0,2002,0,7434,3312,3323,2502,3578,0,2159,0,4431,3319,0
525,926.810878,16.5293,Positive,5946,6853,5848,6476,10567,5181,9716,9471,9648,42168,18041,18216,14370,15191,17545,12916,16632,30720,21965,19314
106,926.815197,16.77808333,Positive,19374,18943,21406,27203,34620,16138,30394,38485,27497,133964,52648,32769,22428,28484,26098,16392,20573,79701,46829,36269
