FeatureID,mzmed,rtmed,Polarity,L1_mean,L2_mean,L3_mean,L4_mean,L5_mean,L6_mean,L7_mean,L8_mean,L9_mean,NL1_mean,NL2_mean,NL3_mean,NL4_mean,NL5_mean,NL6_mean,NL7_mean,NL8_mean,NL9_mean,NL10_mean,NL11_mean
4124,872.508,8.365733333,Negative,4279,5651,2855,0,3912,4325,4083,6745,3732,6238,5670,3696,0,0,0,0,0,4760,2891,0
1393,872.5431,9.304775,Negative,19875,35290,27053,27490,27396,31300,29114,41050,27324,29676,30369,33035,7969,12455,10951,9531,10260,27077,26449,21065
1391,872.6394,10.81485,Negative,28143,23430,21966,23135,48225,34123,22669,27987,26988,30259,21004,11948,3040,9113,5582,7261,4760,28318,11009,16987
1390,873.5034,8.371566667,Negative,10014,20894,11693,13564,12700,22966,19503,16074,13442,17430,17866,19745,0,2951,3748,2363,3653,11162,12000,5981
1389,873.6796,12.44651667,Negative,257239,93808,100251,135209,112721,122626,150521,179783,121328,14643,6036,4571,7451,8066,7334,5026,7445,11708,10912,14554
1388,873.7079,12.8052,Negative,1269579,528238,522108,508414,167776,171370,751595,852417,623265,145396,78654,56429,112482,51896,148760,70520,138091,70207,237845,233573
1387,874.4939,10.097025,Negative,13402,8324,7342,10971,10115,7988,9374,13766,10408,12378,5201,2283,2635,3414,3007,2891,3309,5858,7130,6629
4126,874.5271,14.89535833,Negative,0,0,0,0,0,0,0,0,0,2000,0,0,0,0,0,0,0,0,0,0
2054,874.5548,7.404275,Negative,15664,22486,16359,25218,18288,16409,16191,32436,16568,10957,6345,28457,0,0,0,0,0,7238,10174,0
1386,875.5181,9.316775,Negative,19427,28994,28430,22789,23846,26963,23221,22315,25364,26102,28903,30342,6608,13331,10706,7637,10668,26592,24168,21961
4128,875.5258,7.988858333,Negative,9671,5028,6081,7287,7151,7301,7416,7785,9808,5739,2270,0,2122,3651,3017,2633,3032,3198,3835,4332
4129,876.5487,5.657666667,Negative,2732,3962,3118,3777,2896,0,2012,2273,0,0,3116,4629,6027,6484,6700,7833,4793,3001,0,4588
1384,876.5732,10.3671,Negative,6347,2469,3748,4100,4543,3029,2772,4108,4112,4491,0,0,0,2008,0,0,0,2501,2510,2762
1383,876.6455,8.116033333,Negative,3950,0,4703,2887,3298,2266,0,2671,2440,3703,3294,3030,2814,4087,3911,5112,3824,3333,2154,3452
4130,876.6883,12.74986667,Negative,61590,31221,35133,32712,17709,38800,35864,52027,40003,29142,6624,5173,8263,13571,11336,8703,9305,13582,19484,14140
1382,876.7115,9.620241667,Negative,0,0,0,0,0,2148,2807,3530,2701,2384,0,0,0,0,0,0,0,2440,0,2269
4131,876.8394,12.81293333,Negative,0,0,0,0,0,0,0,2163,0,0,0,0,0,0,0,0,0,0,0,0
